160.16904570753928,-74.38707412673382,0.0
161.32180668576072,-73.79725393022458,0.0
162.81662303644583,-73.4078147270977,0.0
165.2469613138104,-73.36267291035719,0.0
167.11127999363825,-73.09979547774293,0.0
168.44053400572602,-72.54892489807037,0.0
169.57093420140123,-71.9398239785451,0.0
169.7974051760097,-70.88611426431837,0.0
169.9972534036574,-69.88114076925683,0.0
169.6547767684813,-68.60216264547923,0.0
169.4696609459703,-67.45216096507117,0.0
169.28978618065366,-66.2737375957367,0.0
168.9028857973825,-65.06008891260736,0.0
169.087310555912,-64.01657136217597,0.0
169.05975544650445,-62.95203800011654,0.0
168.6677901888562,-61.703618636251726,0.0
168.2438530655826,-60.52640668044526,0.0
168.4006732920001,-59.49095086482519,0.0
168.3621955832133,-58.39016268516332,0.0
167.5428766590626,-57.08226064905047,0.0
166.92006490266277,-55.80046534654392,0.0
166.51990320437113,-54.46248100120736,0.0
166.05332001577452,-53.30717504931935,0.0
165.58911631550632,-52.12681227400847,0.0
164.91610392415643,-50.92581532461545,0.0
164.82337747272186,-49.86074847497421,0.0
164.32648615428732,-48.73157034392406,0.0
163.83573559527514,-47.56271377828539,0.0
163.70853803062673,-46.55700351048,0.0
163.58391573850312,-45.52298882606803,0.0
163.7244275559971,-43.86982814487726,0.0
161.31150994339967,-28.443571501843195,0.0
159.09229328525177,-13.918772116800994,0.0
155.70000000000002,0.0,0.0
151.52121357975452,13.256388471918825,0.0
144.8652204680958,25.543646934805455,0.0
134.07050468892268,35.9240834602299,0.0
120.28065546059628,43.77857834568561,0.0
105.67548796847339,49.27728931896555,0.0
92.14510296266428,53.19999999999998,0.0
80.5226459536079,56.38256369330781,0.0
69.8632532124508,58.6222300034124,0.0
60.38691911333116,60.38691911333116,0.0
51.61584505782912,61.51336878245393,0.0
44.108027955395464,62.99279220582346,0.0
37.24999999999999,64.51889258194068,0.0
30.724347628548852,65.88857611756445,0.0
24.55704629078302,67.46993017242822,0.0
18.479679820319998,68.96710399703947,0.0
12.259561343285274,69.5274273626619,0.0
6.118333140885632,69.93286780604055,0.0
0.0,70.3,0.0
-6.100901992336062,69.7336288664222,0.0
-12.190102072218522,69.133504261457,0.0
-18.324388393258445,68.38754850126604,0.0
-24.146622118792212,66.34229902748514,0.0
-30.639823976200702,65.70731456015713,0.0
-37.25000000000002,64.51889258194068,0.0
-44.337458529935844,63.32045302353909,0.0
-52.13007514557834,62.126204336949115,0.0
-61.0940258945177,61.09402589451771,0.0
-70.78250654419357,59.39357513503625,0.0
-81.66945881561247,57.18557070419933,0.0
-94.05035885099002,54.30000000000004,0.0
-107.85062665736132,50.29157314714329,0.0
-122.53591775048244,44.59942668966728,0.0
-135.809171176243,36.3899577414144,0.0
-145.55458589520435,25.6652006591723,0.0
-151.72045251937286,13.273819620468343,0.0
-155.8,0.0,0.0
-159.09229328525177,-13.918772116800975,0.0
-161.8039138199058,-28.530395590676605,0.0
-164.03119687114767,-42.309885996286944,0.0
-164.18431222219783,-43.3076392813538,0.0
-164.31864299461392,-44.35564861895969,0.0
-164.4594060874602,-45.359274127347625,0.0
-164.78660345192964,-46.41998839698793,0.0
-165.2993104121743,-47.540908460605245,0.0
-165.98721045673798,-48.75700939137446,0.0
-166.6762038242807,-49.95040619181036,0.0
-166.78328672661198,-50.97739958715764,0.0
-167.07496333291957,-52.06684767972403,0.0
-167.59122506028834,-53.09257276485844,0.0
-167.68444516740783,-54.11438670906847,0.0
-167.95611884211962,-55.2175890771391,0.0
-168.58396088625068,-56.5003374494622,0.0
-168.84044088195546,-57.61480298314756,0.0
-168.90093257848224,-58.66783594201342,0.0
-169.14351189818692,-59.789902013198756,0.0
-169.56705350104565,-60.984050103068164,0.0
-169.40719224297146,-62.01099270575269,0.0
-169.8155350911876,-63.21490363588033,0.0
-170.02870633655579,-64.3543240312357,0.0
-170.04781830355577,-65.4261376683729,0.0
-170.04112476831088,-66.54904873495734,0.0
-169.86076532255424,-67.55116878364254,0.0
-169.1247741070168,-68.31230330804657,0.0
-167.2686956329357,-68.62815356146716,0.0
-165.20981176104567,-68.89643022595486,0.0
-163.35750525319625,-69.17431226584011,0.0
-161.69087885557488,-69.51301816862656,0.0
-160.73852231553627,-71.19527683644365,0.0
