#RPLIDAR SCAN DATA
#COUNT=1097
#Angule	Distance	Quality
352.0624 3632.0 188
352.3700 3648.0 188
352.6996 3656.0 188
353.0127 3656.0 188
353.3258 3660.0 188
353.6554 3664.0 188
353.9685 3668.0 188
354.2761 3668.0 188
354.6057 3668.0 188
354.9188 3668.0 188
355.2319 3676.0 188
355.5615 3680.0 188
355.8746 3676.0 188
356.1823 3676.0 188
356.5118 3676.0 188
356.8250 3676.0 188
357.1381 3684.0 188
357.4677 3680.0 188
357.7808 3680.0 188
358.1049 3696.0 188
358.4180 3696.0 188
358.7311 3692.0 188
359.0607 3696.0 188
359.3738 3704.0 188
359.6869 3708.0 188
0.0110 3712.0 188
0.3241 3720.0 188
0.6372 3740.0 188
0.9668 3760.0 188
1.2799 3772.0 188
1.5930 3780.0 188
1.9171 3768.0 188
2.2302 3744.0 188
2.5433 3720.0 188
2.8729 3680.0 188
3.1860 3652.0 188
3.5156 3652.0 188
3.8232 3672.0 188
4.4659 3856.0 188
4.7791 3892.0 188
5.0922 3904.0 188
5.4218 3916.0 188
5.7294 3916.0 188
6.0590 3916.0 188
6.3721 3916.0 188
6.7017 3916.0 188
7.0148 3924.0 188
7.3389 3924.0 188
7.6520 3932.0 188
7.9816 3952.0 188
8.2947 3964.0 188
8.6243 3972.0 188
8.9374 3972.0 188
9.2615 3988.0 188
9.5746 4012.0 188
9.9042 4036.0 188
10.2173 4052.0 188
10.5469 4060.0 188
10.8545 4068.0 188
11.1841 4080.0 188
11.4478 4104.0 188
11.7609 4136.0 188
12.0905 4160.0 188
12.4036 4160.0 188
12.7332 4176.0 188
13.0463 4200.0 188
13.3704 4216.0 188
13.6835 4232.0 188
14.0131 4248.0 188
14.3262 4264.0 188
14.6558 4272.0 188
14.9634 4280.0 188
15.2930 4288.0 188
15.6061 4288.0 188
15.9357 4280.0 188
16.2488 4264.0 188
16.5729 4240.0 188
16.8860 4208.0 188
17.2156 4200.0 188
17.5287 4200.0 188
17.8418 4232.0 188
18.1714 4320.0 188
18.4790 4424.0 188
18.8086 4480.0 188
19.1217 4512.0 188
19.4513 4536.0 188
19.7644 4568.0 188
20.0885 4592.0 188
20.4016 4608.0 188
20.7312 4632.0 188
21.0443 4656.0 188
21.3739 4680.0 188
21.6870 4688.0 188
22.0111 4704.0 188
22.3242 4720.0 188
22.6538 4736.0 188
22.9669 4744.0 188
23.2965 4760.0 188
23.6041 4792.0 188
23.9337 4816.0 188
24.2468 4840.0 188
24.5764 4872.0 188
24.8895 4904.0 188
25.1532 4920.0 188
25.4828 4952.0 188
25.7959 4992.0 188
26.1200 4992.0 188
26.4331 4976.0 188
26.7627 4968.0 188
27.0758 4952.0 188
27.4054 4936.0 188
27.7185 4928.0 188
28.0426 4992.0 188
28.3557 5120.0 188
28.6853 5232.0 188
28.9984 5272.0 188
29.3280 5304.0 188
29.6356 5328.0 188
29.9652 5360.0 188
30.2783 5424.0 188
30.6079 5464.0 188
30.9210 5520.0 188
31.2341 5560.0 188
31.5582 5624.0 188
31.8713 5696.0 188
32.2009 5736.0 188
32.5140 5768.0 188
32.8436 5792.0 188
33.1512 5800.0 188
33.4808 5816.0 188
33.7939 5832.0 188
34.1235 5832.0 188
34.4366 5824.0 188
34.7607 5800.0 188
35.4034 5792.0 188
36.6833 5488.0 188
37.3260 5440.0 188
37.9193 6424.0 188
38.2324 6520.0 188
38.5620 6648.0 188
38.8696 6736.0 188
39.1992 6736.0 188
39.5123 6752.0 188
39.8419 6776.0 188
40.1550 6800.0 188
40.4791 6824.0 188
41.1218 7136.0 188
41.4514 7256.0 188
41.7645 7336.0 188
42.0886 7456.0 188
42.4017 7616.0 188
42.7313 7672.0 188
43.0444 7688.0 188
44.3243 7464.0 188
44.9835 7672.0 188
45.5603 8456.0 188
45.8899 8568.0 188
47.4829 8784.0 188
47.8125 8704.0 188
48.6200 4152.0 188
48.9331 4136.0 188
49.2627 4128.0 188
49.5758 4120.0 188
49.9054 4112.0 188
50.2185 4104.0 188
50.5920 4084.0 188
50.9216 4044.0 188
51.2457 4000.0 188
51.5588 3972.0 188
51.8884 3968.0 188
52.2015 3964.0 188
52.5311 3956.0 188
52.8387 3936.0 188
53.1683 3912.0 188
53.4814 3876.0 188
53.8110 3856.0 188
54.1241 3852.0 188
54.4482 3840.0 188
54.7614 3824.0 188
55.0909 3812.0 188
55.4205 3800.0 188
55.7336 3784.0 188
56.0577 3760.0 188
56.3708 3752.0 188
56.7004 3772.0 188
57.0135 3792.0 188
57.3431 3772.0 188
57.6562 3740.0 188
57.9803 3740.0 188
58.2935 3740.0 188
58.6230 3696.0 188
58.9362 3668.0 188
59.2603 3672.0 188
59.5898 3688.0 188
59.9030 3716.0 188
60.5457 3588.0 188
60.8698 3568.0 188
61.9519 1746.0 188
62.2760 1748.0 188
62.5891 1754.0 188
62.8583 1764.0 188
63.1824 1780.0 188
63.4955 1794.0 188
63.8251 1798.0 188
64.1547 1806.0 188
64.4678 1814.0 188
64.7919 1810.0 188
65.1050 1804.0 188
65.4346 1800.0 188
65.7477 1796.0 188
66.0773 1792.0 188
66.3904 1786.0 188
66.7145 1778.0 188
67.0276 1776.0 188
67.3572 1772.0 188
67.6703 1764.0 188
67.9999 1760.0 188
68.3734 1754.0 188
68.6865 1746.0 188
69.0106 1738.0 188
69.3237 1732.0 188
69.6533 1726.0 188
69.9664 1718.0 188
70.2960 1708.0 188
70.6091 1700.0 188
70.9332 1696.0 188
71.2463 1692.0 188
71.5759 1688.0 188
71.8890 1686.0 188
72.2186 1684.0 188
72.5262 1678.0 188
72.8558 1674.0 188
73.1689 1670.0 188
73.4985 1664.0 188
73.8116 1660.0 188
74.1357 1658.0 188
74.4489 1656.0 188
74.7620 1654.0 188
75.0916 1654.0 188
75.4047 1650.0 188
75.7343 1642.0 188
76.1078 1634.0 188
76.4209 1630.0 188
76.7450 1630.0 188
77.0581 1628.0 188
77.3877 1626.0 188
77.7008 1624.0 188
78.0304 1622.0 188
78.3435 1620.0 188
78.6676 1616.0 188
78.9807 1614.0 188
79.3103 1612.0 188
79.6234 1610.0 188
79.9530 1606.0 188
80.2606 1606.0 188
80.5902 1604.0 188
80.9033 1598.0 188
81.2329 1598.0 188
81.5460 1596.0 188
81.8701 1596.0 188
82.1832 1594.0 188
82.5128 1592.0 188
82.8259 1590.0 188
83.1390 1586.0 188
83.4686 1582.0 188
83.7762 1582.0 188
84.1058 1580.0 188
84.4189 1580.0 188
84.7485 1580.0 188
85.0616 1576.0 188
85.3857 1574.0 188
85.6989 1572.0 188
86.0284 1570.0 188
86.3416 1570.0 188
86.6711 1570.0 188
86.9843 1566.0 188
87.3083 1560.0 188
87.6215 1560.0 188
87.9510 1558.0 188
88.2642 1558.0 188
88.5938 1556.0 188
88.9014 1556.0 188
89.2310 1554.0 188
89.5441 1552.0 188
89.8737 1548.0 188
90.1868 1548.0 188
90.4999 1546.0 188
90.8240 1544.0 188
91.1371 1544.0 188
91.4667 1544.0 188
91.7798 1542.0 188
92.1094 1540.0 188
92.4829 1534.0 188
92.7960 1532.0 188
93.1201 1530.0 188
93.4332 1528.0 188
93.7628 1528.0 188
94.0759 1528.0 188
94.4055 1526.0 188
94.7186 1522.0 188
