#RPLIDAR SCAN DATA
#COUNT=1102
#Angule	Distance	Quality
352.1832 3776.0 188
352.4963 3776.0 188
352.8094 3772.0 188
353.1390 3772.0 188
353.4521 3776.0 188
353.7762 3772.0 188
354.0894 3744.0 188
354.4189 3692.0 188
354.7321 3652.0 188
355.0452 3644.0 188
355.3748 3652.0 188
355.6824 3704.0 188
356.0120 3780.0 188
356.3251 3816.0 188
356.6547 3828.0 188
356.9678 3832.0 188
357.2809 3844.0 188
357.6050 3860.0 188
357.9181 3876.0 188
358.2477 3888.0 188
359.2639 3428.0 188
359.5770 3392.0 188
359.9011 3388.0 188
0.2142 3384.0 188
0.5438 3380.0 188
1.1700 3392.0 188
1.4337 3904.0 188
1.7633 3952.0 188
2.0764 3960.0 188
2.4060 3976.0 188
2.7136 3988.0 188
3.0432 4000.0 188
3.3563 4004.0 188
3.6859 4004.0 188
3.9990 4004.0 188
4.3231 4004.0 188
4.6362 4004.0 188
4.9658 4020.0 188
5.2789 4032.0 188
5.6085 4044.0 188
5.9216 4052.0 188
6.2457 4060.0 188
6.5588 4076.0 188
6.8884 4092.0 188
7.1521 4100.0 188
7.4652 4112.0 188
7.7948 4136.0 188
8.1079 4152.0 188
8.4375 4168.0 188
8.7451 4168.0 188
9.0747 4136.0 188
9.3878 4108.0 188
9.7614 4076.0 188
10.0909 4060.0 188
10.4041 4060.0 188
10.7336 4080.0 188
11.3104 4264.0 188
11.6400 4296.0 188
11.9531 4312.0 188
12.2607 4328.0 188
12.5903 4328.0 188
12.9034 4336.0 188
13.2330 4344.0 188
13.5461 4352.0 188
13.8702 4360.0 188
14.1833 4384.0 188
14.5129 4416.0 188
14.8260 4440.0 188
15.1556 4472.0 188
15.4688 4488.0 188
15.7928 4512.0 188
16.1060 4544.0 188
16.4355 4568.0 188
16.7487 4584.0 188
17.0728 4600.0 188
17.3859 4616.0 188
17.7155 4632.0 188
18.0286 4656.0 188
18.3582 4680.0 188
18.6713 4712.0 188
18.9954 4736.0 188
19.3085 4736.0 188
19.6381 4744.0 188
19.9512 4744.0 188
20.2808 4760.0 188
20.5884 4768.0 188
20.9180 4752.0 188
21.2311 4728.0 188
21.5607 4712.0 188
21.8738 4704.0 188
22.1979 4744.0 188
22.5110 4840.0 188
22.7802 4952.0 188
23.1042 5016.0 188
23.4174 5056.0 188
23.7469 5096.0 188
24.0601 5120.0 188
24.3896 5152.0 188
24.7028 5176.0 188
25.0269 5192.0 188
25.3400 5208.0 188
25.6531 5216.0 188
25.9827 5232.0 188
26.2958 5256.0 188
26.6199 5280.0 188
26.9330 5304.0 188
27.2626 5344.0 188
27.5757 5392.0 188
27.9053 5424.0 188
28.2184 5464.0 188
28.5425 5520.0 188
28.8556 5552.0 188
29.1852 5568.0 188
29.4983 5560.0 188
29.8279 5536.0 188
30.1355 5512.0 188
30.4651 5512.0 188
30.7947 5528.0 188
31.1078 5632.0 188
31.4374 5776.0 188
31.7615 5832.0 188
32.0746 5872.0 188
32.4042 5920.0 188
32.7173 5984.0 188
33.0469 6072.0 188
33.6401 6152.0 188
34.1840 3192.0 188
34.4971 3200.0 188
34.8267 3224.0 188
35.1398 3244.0 188
35.4639 3268.0 188
35.7935 3288.0 188
36.1066 3324.0 188
36.4362 3360.0 188
36.7493 3380.0 188
37.0734 3396.0 188
37.4030 3420.0 188
37.7161 3444.0 188
38.0457 3484.0 188
38.3093 3520.0 188
38.6389 3540.0 188
38.9520 3556.0 188
39.2761 3572.0 188
39.5892 3596.0 188
39.9188 3620.0 188
40.5615 3648.0 188
41.2646 3408.0 188
41.5887 3388.0 188
41.9019 3376.0 188
42.2314 3396.0 188
42.5610 3424.0 188
42.8741 3436.0 188
43.5114 3448.0 188
43.7805 3676.0 188
44.1046 3748.0 188
44.4342 3740.0 188
45.0769 3544.0 188
45.4504 3512.0 188
45.7800 3500.0 188
46.0931 3488.0 188
46.4172 3468.0 188
46.7468 3440.0 188
47.0599 3424.0 188
47.3895 3408.0 188
47.7026 3392.0 188
48.0267 3380.0 188
48.3563 3372.0 188
48.6694 3364.0 188
48.9990 3352.0 188
49.3121 3340.0 188
49.6362 3332.0 188
49.9658 3308.0 188
50.2789 3292.0 188
50.6085 3284.0 188
50.9216 3272.0 188
51.2457 3252.0 188
51.5753 3236.0 188
51.8884 3224.0 188
52.2180 3204.0 188
52.5421 3208.0 188
52.8552 3200.0 188
53.1848 3192.0 188
54.3274 1484.0 188
54.6515 1488.0 188
54.9646 1496.0 188
