#RPLIDAR SCAN DATA
#COUNT=1108
#Angule	Distance	Quality
352.3096 3304.0 188
352.6227 3324.0 188
352.9358 3328.0 188
353.2654 3316.0 188
353.5730 3316.0 188
353.8861 3332.0 188
354.2157 3336.0 188
354.5288 3340.0 188
354.8419 3340.0 188
355.1715 3332.0 188
355.4791 3324.0 188
355.7922 3324.0 188
356.1053 3328.0 188
356.4349 3332.0 188
356.7480 3328.0 188
357.0612 3336.0 188
357.3853 3340.0 188
357.6984 3340.0 188
358.0115 3348.0 188
358.3411 3352.0 188
358.6542 3356.0 188
358.9673 3360.0 188
359.2804 3368.0 188
359.6045 3376.0 188
359.9176 3380.0 188
0.2307 3384.0 188
0.5603 3384.0 188
0.8734 3396.0 188
1.1865 3416.0 188
1.5106 3424.0 188
1.8237 3428.0 188
2.1368 3440.0 188
2.4664 3456.0 188
2.7795 3436.0 188
3.0927 3388.0 188
3.4058 3344.0 188
3.7299 3316.0 188
4.0430 3304.0 188
4.3561 3304.0 188
4.6857 3320.0 188
5.2625 3524.0 188
5.5756 3540.0 188
5.8887 3560.0 188
6.2183 3576.0 188
6.5259 3588.0 188
6.8555 3592.0 188
7.1686 3596.0 188
7.4982 3604.0 188
7.8113 3608.0 188
8.1244 3616.0 188
8.4485 3624.0 188
8.7616 3636.0 188
9.0912 3644.0 188
9.4043 3656.0 188
9.7339 3664.0 188
10.0415 3668.0 188
10.3546 3676.0 188
10.6842 3692.0 188
10.9973 3708.0 188
11.3269 3716.0 188
11.6400 3732.0 188
11.9641 3748.0 188
12.2772 3772.0 188
12.5903 3792.0 188
12.9199 3804.0 188
13.2330 3832.0 188
13.5571 3860.0 188
13.8702 3876.0 188
14.1998 3892.0 188
14.5129 3900.0 188
14.8260 3912.0 188
15.1556 3920.0 188
15.4688 3928.0 188
15.7928 3936.0 188
16.1060 3948.0 188
16.4355 3956.0 188
16.7487 3952.0 188
17.0618 3936.0 188
17.3859 3916.0 188
17.6990 3896.0 188
18.0286 3880.0 188
18.3417 3860.0 188
18.6548 3856.0 188
18.9844 3888.0 188
19.6216 4072.0 188
19.8853 4120.0 188
20.1984 4152.0 188
20.5115 4168.0 188
20.8411 4200.0 188
21.1542 4240.0 188
21.4838 4272.0 188
21.7969 4296.0 188
22.1210 4320.0 188
22.4341 4352.0 188
22.7472 4376.0 188
23.0768 4384.0 188
23.3899 4400.0 188
23.7140 4416.0 188
24.0271 4424.0 188
24.3567 4440.0 188
24.6698 4456.0 188
24.9829 4480.0 188
25.3125 4512.0 188
25.6201 4528.0 188
25.9497 4552.0 188
26.2628 4576.0 188
26.5924 4608.0 188
26.9055 4624.0 188
27.2186 4648.0 188
27.5427 4680.0 188
27.8558 4680.0 188
28.1854 4672.0 188
28.4985 4648.0 188
28.8281 4624.0 188
29.1357 4608.0 188
29.4489 4632.0 188
30.0916 4872.0 188
30.3552 4944.0 188
30.6848 4984.0 188
30.9979 5016.0 188
31.3110 5048.0 188
31.6406 5096.0 188
31.9482 5128.0 188
32.2778 5152.0 188
32.5909 5208.0 188
32.9205 5264.0 188
33.2336 5312.0 188
33.5468 5344.0 188
33.8708 5416.0 188
34.1840 5480.0 188
34.5135 5512.0 188
34.8267 5536.0 188
35.1562 5560.0 188
35.4639 5568.0 188
35.7770 5560.0 188
36.1066 5552.0 188
36.4197 5536.0 188
36.7493 5528.0 188
37.0624 5584.0 188
38.0292 6056.0 188
38.3423 6072.0 188
38.6719 5992.0 188
38.9795 5992.0 188
39.2487 6152.0 188
39.5728 6256.0 188
39.8859 6296.0 188
40.2155 6368.0 188
40.5286 6464.0 188
40.8417 6512.0 188
41.1713 6544.0 188
41.4844 6536.0 188
41.8085 6504.0 188
42.1216 6544.0 188
42.4512 6648.0 188
42.7643 6760.0 188
43.0884 6824.0 188
43.7311 6880.0 188
44.0442 7352.0 188
44.3738 7472.0 188
44.6869 7552.0 188
45.6537 7552.0 188
45.9668 7568.0 188
46.2964 7656.0 188
46.6040 7784.0 188
48.2629 5720.0 188
48.5925 5640.0 188
48.9056 5616.0 188
49.2188 5576.0 188
49.5428 5528.0 188
49.8560 5504.0 188
50.1855 5472.0 188
50.4987 5456.0 188
50.8228 5448.0 188
51.1359 5424.0 188
51.4655 5400.0 188
51.7786 5376.0 188
52.1082 5352.0 188
52.4213 5312.0 188
53.0585 5328.0 188
53.3881 5312.0 188
53.7012 5232.0 188
54.0308 5216.0 188
54.3384 5216.0 188
54.6680 5232.0 188
54.9811 5296.0 188
55.3107 5352.0 188
55.6238 5424.0 188
55.9479 5464.0 188
56.2610 5512.0 188
57.2168 4992.0 188
57.5464 4952.0 188
57.8540 4960.0 188
58.1836 4960.0 188
58.4967 4920.0 188
58.8702 4880.0 188
59.1998 4896.0 188
59.4635 4928.0 188
59.7766 4928.0 188
60.1556 4904.0 188
60.4797 4872.0 188
60.7928 4856.0 188
61.1224 4832.0 188
61.4355 4808.0 188
61.7651 4792.0 188
62.0728 4784.0 188
63.0450 4776.0 188
64.1821 1666.0 188
64.4952 1682.0 188
64.8248 1700.0 188
65.1379 1710.0 188
65.4675 1716.0 188
65.7806 1726.0 188
66.1047 1738.0 188
66.4178 1738.0 188
66.7310 1730.0 188
67.0605 1718.0 188
67.3901 1714.0 188
67.6978 1710.0 188
68.0109 1704.0 188
68.3405 1698.0 188
68.6536 1694.0 188
68.9667 1692.0 188
69.2963 1680.0 188
69.6094 1674.0 188
69.9170 1670.0 188
70.2466 1658.0 188
70.5597 1652.0 188
70.8893 1642.0 188
71.2463 1632.0 188
71.5759 1620.0 188
71.8890 1612.0 188
72.2186 1606.0 188
72.5262 1600.0 188
72.8394 1596.0 188
73.1689 1594.0 188
73.4821 1588.0 188
73.7952 1584.0 188
74.1248 1580.0 188
74.4324 1576.0 188
74.7455 1574.0 188
75.0751 1570.0 188
75.3882 1564.0 188
75.7178 1558.0 188
76.0309 1554.0 188
76.3385 1552.0 188
76.6681 1548.0 188
76.9812 1544.0 188
77.2943 1540.0 188
77.6678 1536.0 188
77.9974 1532.0 188
78.3105 1528.0 188
78.6237 1524.0 188
78.9478 1520.0 188
79.2609 1520.0 188
79.5740 1516.0 188
79.9036 1514.0 188
80.2167 1508.0 188
80.5463 1502.0 188
80.8594 1498.0 188
81.1670 1498.0 188
81.4966 1494.0 188
81.8097 1492.0 188
82.1228 1490.0 188
82.4524 1488.0 188
82.7655 1486.0 188
83.0731 1480.0 188
83.4027 1474.0 188
83.7158 1474.0 188
84.0454 1470.0 188
84.3585 1468.0 188
84.6716 1466.0 188
84.9957 1464.0 188
85.3088 1460.0 188
85.6219 1456.0 188
85.9515 1452.0 188
86.2646 1448.0 188
86.6382 1444.0 188
86.9513 1444.0 188
87.2809 1442.0 188
87.5885 1440.0 188
87.9181 1436.0 188
88.2312 1434.0 188
88.5443 1430.0 188
88.8739 1426.0 188
89.1870 1422.0 188
89.4946 1420.0 188
89.8242 1418.0 188
90.1373 1416.0 188
90.4504 1414.0 188
90.7800 1410.0 188
91.0931 1408.0 188
91.4172 1404.0 188
91.7303 1402.0 188
92.0435 1398.0 188
92.3730 1396.0 188
92.6862 1394.0 188
92.9993 1392.0 188
93.3234 1388.0 188
93.6365 1384.0 188
93.9496 1380.0 188
94.2792 1378.0 188
94.5923 1376.0 188
94.9219 1372.0 188
95.2295 1368.0 188
95.6085 1366.0 188
95.9216 1362.0 188
96.2457 1358.0 188
96.5588 1352.0 188
96.8719 1350.0 188
97.2015 1348.0 188
97.5146 1342.0 188
97.8278 1338.0 188
98.1519 1336.0 188
98.4650 1330.0 188
98.7781 1322.0 188
99.1077 1318.0 188
99.4208 1314.0 188
99.7339 1310.0 188
100.0415 1304.0 188
100.3711 1300.0 188
100.7446 1294.0 188
101.0577 1290.0 188
101.3708 1284.0 188
101.7004 1278.0 188
102.0135 1272.0 188
102.3267 1268.0 188
102.6398 1262.0 188
102.9639 1256.0 188
103.2770 1252.0 188
103.5901 1242.0 188
103.9197 1236.0 188
104.2328 1230.0 188
104.6063 1224.0 188
104.9194 1218.0 188
105.2325 1212.0 188
105.5621 1204.0 188
105.8698 1198.0 188
106.1829 1190.0 188
106.4960 1182.0 188
106.8256 1174.0 188
107.1991 1166.0 188
107.5122 1158.0 188
107.8253 1152.0 188
108.1384 1146.0 188
108.4680 1140.0 188
108.7811 1132.0 188
109.0887 1122.0 188
109.4678 1114.0 188
109.7809 1106.0 188
110.1050 1100.0 188
110.4181 1092.0 188
110.7312 1086.0 188
111.0608 1080.0 188
111.3739 1070.0 188
111.7474 1064.0 188
112.0605 1058.0 188
112.3737 1050.0 188
112.6978 1046.0 188
113.0109 1040.0 188
113.3240 1034.0 188
113.6536 1028.0 188
114.0106 1020.0 188
114.3402 1012.0 188
114.6533 1006.0 188
114.9664 1000.0 188
115.2960 994.0 188
115.6091 990.0 188
115.9167 984.0 188
116.2958 978.0 188
116.6089 970.0 188
116.9330 962.0 188
117.2461 958.0 188
117.5592 952.0 188
117.8723 946.0 188
118.2458 942.0 188
118.5754 936.0 188
118.8885 930.0 188
119.2017 922.0 188
119.5148 918.0 188
119.8389 912.0 188
120.2179 908.0 188
120.5310 902.0 188
120.8386 898.0 188
121.1517 894.0 188
121.4813 888.0 188
121.7944 882.0 188
122.1680 876.0 188
122.4811 872.0 188
122.7942 866.0 188
123.1238 862.0 188
123.4369 858.0 188
123.7500 854.0 188
124.0741 850.0 188
124.4531 844.0 188
124.7607 840.0 188
125.0739 836.0 188
125.3870 830.0 188
125.7166 826.0 188
126.0297 822.0 188
126.4032 818.0 188
126.7163 814.0 188
127.0294 808.0 188
127.3590 804.0 188
127.6666 800.0 188
127.9797 796.0 188
128.3588 792.0 188
128.6719 788.0 188
128.9960 784.0 188
129.3091 778.0 188
129.6222 774.0 188
129.9518 772.0 188
130.3088 768.0 188
130.6384 764.0 188
130.9515 762.0 188
131.2646 758.0 188
131.5778 754.0 188
131.8854 752.0 188
132.2150 748.0 188
132.5775 744.0 188
132.9016 740.0 188
133.2147 738.0 188
133.5278 736.0 188
133.8409 732.0 188
134.1541 730.0 188
134.4836 728.0 188
134.7968 724.0 188
135.1703 720.0 188
135.4834 718.0 188
135.7965 714.0 188
