#RPLIDAR SCAN DATA
#COUNT=1093
#Angule	Distance	Quality
352.3260 3160.0 188
352.6392 3164.0 188
352.9688 3168.0 188
353.2764 3172.0 188
353.6060 3180.0 188
353.9191 3196.0 188
354.2487 3208.0 188
354.5618 3212.0 188
354.8859 3220.0 188
355.1990 3228.0 188
355.5286 3228.0 188
355.8417 3228.0 188
356.1713 3236.0 188
356.4844 3248.0 188
356.8085 3260.0 188
357.1216 3268.0 188
357.4512 3276.0 188
357.7643 3288.0 188
358.0884 3300.0 188
358.4015 3320.0 188
358.7311 3328.0 188
359.0442 3336.0 188
359.3738 3344.0 188
359.6869 3336.0 188
0.0110 3344.0 188
0.3241 3352.0 188
0.6537 3360.0 188
0.9668 3368.0 188
1.2964 3364.0 188
1.6040 3368.0 188
1.9336 3372.0 188
2.2467 3368.0 188
2.5763 3368.0 188
2.8894 3376.0 188
3.2135 3380.0 188
3.5266 3380.0 188
3.8562 3384.0 188
4.1693 3388.0 188
4.4989 3392.0 188
4.8120 3396.0 188
5.1361 3408.0 188
5.4492 3416.0 188
5.7788 3424.0 188
6.0919 3436.0 188
6.4215 3452.0 188
6.7291 3468.0 188
7.0587 3484.0 188
7.3718 3472.0 188
7.7014 3440.0 188
8.0145 3404.0 188
8.3386 3372.0 188
8.6517 3356.0 188
8.9813 3344.0 188
9.2944 3356.0 188
9.6240 3420.0 188
9.8877 3516.0 188
10.2173 3596.0 188
10.5304 3640.0 188
10.8545 3640.0 188
11.1676 3596.0 188
11.4972 3552.0 188
11.8268 3520.0 188
12.2003 3504.0 188
12.5299 3500.0 188
12.8430 3500.0 188
13.1067 3532.0 188
13.7604 3704.0 188
14.0735 3716.0 188
14.4031 3736.0 188
14.7162 3752.0 188
15.0458 3760.0 188
15.3699 3776.0 188
15.6830 3792.0 188
16.0126 3816.0 188
16.3422 3840.0 188
16.6553 3856.0 188
16.9794 3876.0 188
17.3090 3892.0 188
17.6221 3920.0 188
17.9517 3948.0 188
18.2648 3964.0 188
18.5889 3984.0 188
18.9185 4012.0 188
19.2316 4040.0 188
19.5612 4056.0 188
19.8853 4072.0 188
20.1984 4080.0 188
20.5280 4060.0 188
20.8411 4032.0 188
21.1707 4000.0 188
21.4948 3980.0 188
21.8079 3964.0 188
22.1375 3956.0 188
22.4670 4008.0 188
22.7802 4092.0 188
23.0438 4152.0 188
23.3734 4216.0 188
23.7030 4248.0 188
24.0106 4264.0 188
24.3402 4264.0 188
24.6698 4240.0 188
24.9829 4208.0 188
25.3125 4184.0 188
25.6201 4184.0 188
25.9497 4152.0 188
26.2793 4160.0 188
26.5924 4184.0 188
26.9165 4216.0 188
27.2461 4248.0 188
27.5592 4304.0 188
28.2184 4592.0 188
28.5260 4608.0 188
28.8556 4560.0 188
29.1687 4488.0 188
29.4983 4472.0 188
29.8279 4480.0 188
30.1355 4504.0 188
30.4651 4528.0 188
30.7947 4560.0 188
31.1078 4592.0 188
31.4374 4624.0 188
31.7615 4648.0 188
32.0746 4680.0 188
32.4042 4720.0 188
32.7173 4760.0 188
33.0469 4808.0 188
33.3710 4856.0 188
33.6841 4880.0 188
34.0137 4824.0 188
34.3433 4728.0 188
34.6509 4696.0 188
34.9805 4712.0 188
35.2936 4728.0 188
35.6232 4768.0 188
35.9528 4808.0 188
36.2604 4840.0 188
36.5900 4872.0 188
36.8591 4920.0 188
37.8259 5736.0 188
38.1555 5784.0 188
38.4686 5824.0 188
38.7927 5880.0 188
39.1223 5952.0 188
39.4354 6008.0 188
39.7650 6008.0 188
40.0891 6000.0 188
40.4022 5984.0 188
40.7318 6000.0 188
41.3251 6360.0 188
41.6382 6448.0 188
41.9678 6528.0 188
42.2809 6680.0 188
42.6050 6800.0 188
42.9346 6912.0 188
43.2477 7032.0 188
43.5773 7072.0 188
43.9014 7056.0 188
44.2145 7080.0 188
44.5441 7064.0 188
45.5109 7016.0 188
45.8405 7640.0 188
46.1536 7728.0 188
46.4832 7800.0 188
46.8073 7888.0 188
47.1204 7984.0 188
47.4500 8072.0 188
47.7631 8128.0 188
48.0927 8136.0 188
48.4167 8176.0 188
48.6859 8288.0 188
48.9990 8392.0 188
49.3231 8400.0 188
49.6527 8352.0 188
49.9658 8392.0 188
50.2954 8520.0 188
50.6250 8616.0 188
50.9326 8680.0 188
51.2622 8720.0 188
51.5918 8752.0 188
51.9049 8784.0 188
52.2290 8792.0 188
52.5586 8824.0 188
52.8717 8880.0 188
53.2013 8944.0 188
53.5309 9008.0 188
53.8385 9008.0 188
54.1681 9024.0 188
54.4812 9128.0 188
54.8108 9208.0 188
55.1404 9208.0 188
55.4480 9064.0 188
55.7776 8928.0 188
56.1072 8984.0 188
56.4203 9176.0 188
56.7499 9320.0 188
57.0740 9400.0 188
57.3871 9496.0 188
57.7167 9608.0 188
58.0463 9680.0 188
58.3594 9720.0 188
58.6835 9712.0 188
58.9966 9680.0 188
59.3262 9680.0 188
59.6558 9712.0 188
59.9634 9768.0 188
60.2930 9816.0 188
60.9357 9776.0 188
62.3090 1564.0 188
62.6385 1566.0 188
62.9517 1574.0 188
63.2812 1588.0 188
63.6053 1602.0 188
65.4510 10808.0 188
65.7806 10712.0 188
67.1979 1490.0 188
67.5275 1498.0 188
67.8406 1504.0 188
68.1702 1500.0 188
68.4998 1494.0 188
68.8074 1490.0 188
69.1370 1482.0 188
69.4666 1478.0 188
69.7797 1474.0 188
70.1093 1472.0 188
70.4333 1468.0 188
70.7465 1464.0 188
71.0760 1458.0 188
71.4056 1448.0 188
71.7792 1440.0 188
72.0923 1436.0 188
72.4219 1428.0 188
72.7295 1418.0 188
73.0591 1416.0 188
73.3887 1408.0 188
73.7018 1400.0 188
74.0259 1396.0 188
74.3390 1394.0 188
74.6686 1390.0 188
74.9817 1386.0 188
75.3113 1380.0 188
75.6354 1376.0 188
75.9485 1370.0 188
76.2781 1368.0 188
76.6516 1362.0 188
76.9647 1358.0 188
77.2943 1352.0 188
77.6239 1346.0 188
77.9370 1342.0 188
78.2611 1340.0 188
78.5742 1336.0 188
78.9038 1334.0 188
79.2169 1330.0 188
79.5465 1324.0 188
79.8706 1318.0 188
80.1837 1316.0 188
80.5133 1314.0 188
80.8264 1310.0 188
81.1560 1306.0 188
81.4636 1300.0 188
81.7932 1298.0 188
82.1228 1296.0 188
82.4963 1292.0 188
82.8094 1288.0 188
83.1390 1284.0 188
83.4521 1282.0 188
83.7762 1278.0 188
84.1058 1274.0 188
84.4189 1270.0 188
84.7485 1266.0 188
85.0616 1262.0 188
85.3857 1258.0 188
85.6989 1256.0 188
86.0284 1254.0 188
86.3580 1250.0 188
86.6711 1246.0 188
86.9952 1244.0 188
87.3083 1240.0 188
87.6379 1236.0 188
87.9510 1232.0 188
88.2806 1230.0 188
88.6542 1226.0 188
88.9838 1224.0 188
89.2969 1220.0 188
89.6210 1216.0 188
89.9341 1212.0 188
90.2637 1210.0 188
90.5933 1208.0 188
90.9009 1204.0 188
91.2305 1198.0 188
91.5436 1194.0 188
91.8732 1192.0 188
92.2028 1188.0 188
92.5104 1184.0 188
92.8400 1182.0 188
93.1531 1178.0 188
93.4827 1174.0 188
93.8562 1168.0 188
94.1693 1162.0 188
94.4989 1160.0 188
94.8230 1158.0 188
95.1361 1154.0 188
95.4657 1150.0 188
95.7788 1144.0 188
96.1084 1140.0 188
96.4325 1136.0 188
96.7456 1128.0 188
97.0752 1126.0 188
97.3883 1122.0 188
97.7618 1116.0 188
98.0914 1110.0 188
98.4045 1106.0 188
98.7341 1100.0 188
99.0582 1094.0 188
99.3713 1090.0 188
99.7009 1086.0 188
100.0140 1080.0 188
100.3436 1074.0 188
100.6677 1070.0 188
101.0468 1062.0 188
101.3544 1054.0 188
101.6840 1050.0 188
101.9971 1046.0 188
102.3267 1040.0 188
102.6562 1036.0 188
102.9639 1028.0 188
103.3429 1020.0 188
103.6560 1016.0 188
103.9801 1008.0 188
104.2932 1004.0 188
104.6063 998.0 188
104.9359 992.0 188
105.2490 986.0 188
105.6226 980.0 188
105.9357 970.0 188
106.2653 964.0 188
106.5729 960.0 188
106.8860 952.0 188
107.2156 946.0 188
107.5891 940.0 188
107.9022 932.0 188
108.2153 926.0 188
108.5449 918.0 188
108.8580 912.0 188
109.2316 906.0 188
109.5447 898.0 188
109.8743 892.0 188
110.1874 886.0 188
110.5115 880.0 188
