#RPLIDAR SCAN DATA
#COUNT=1059
#Angule	Distance	Quality
352.0898 3516.0 188
352.4194 3520.0 188
352.7325 3524.0 188
353.0457 3532.0 188
353.3698 3536.0 188
353.6829 3536.0 188
353.9960 3536.0 188
355.9021 3564.0 188
357.1710 3608.0 188
357.8082 3640.0 188
358.1213 3656.0 188
358.4509 3672.0 188
358.7640 3676.0 188
359.7144 3680.0 188
4.4989 3716.0 188
6.4819 3384.0 188
6.8115 3376.0 188
7.4487 3352.0 188
12.5464 4040.0 188
12.8540 4060.0 188
13.1836 4084.0 188
13.4967 4096.0 188
13.7604 4104.0 188
14.0900 4112.0 188
14.4196 4128.0 188
14.7327 4152.0 188
15.0623 4176.0 188
15.3699 4200.0 188
15.6995 4216.0 188
16.0126 4248.0 188
16.3422 4272.0 188
16.6718 4296.0 188
16.9794 4320.0 188
17.3090 4336.0 188
17.6221 4352.0 188
17.9517 4376.0 188
18.2648 4400.0 188
18.5889 4400.0 188
18.9185 4400.0 188
19.2316 4384.0 188
19.5612 4344.0 188
19.8743 4320.0 188
20.1984 4304.0 188
20.5115 4288.0 188
20.8411 4296.0 188
21.4838 4504.0 188
21.8079 4568.0 188
22.1210 4592.0 188
22.4506 4632.0 188
22.7637 4672.0 188
23.0933 4680.0 188
23.4174 4704.0 188
23.7305 4736.0 188
24.0601 4768.0 188
24.3732 4816.0 188
24.7028 4856.0 188
25.0104 4872.0 188
25.3400 4888.0 188
25.6696 4888.0 188
25.9827 4896.0 188
26.2463 4928.0 188
26.5759 4952.0 188
26.8890 4976.0 188
27.2186 4992.0 188
27.5427 5032.0 188
27.8558 5064.0 188
28.1854 5104.0 188
28.4985 5144.0 188
28.8281 5136.0 188
29.1357 5104.0 188
29.4653 5080.0 188
29.7949 5072.0 188
30.1080 5072.0 188
30.4321 5072.0 188
30.7452 5080.0 188
31.0748 5112.0 188
31.3879 5168.0 188
31.7175 5192.0 188
32.3547 4928.0 188
32.7338 4832.0 188
33.0579 4816.0 188
33.3710 4840.0 188
33.7006 4856.0 188
34.0302 4904.0 188
34.2938 4952.0 188
34.6069 4984.0 188
34.9365 5008.0 188
35.2606 5056.0 188
35.5737 5096.0 188
35.9033 5152.0 188
36.2329 5192.0 188
37.1832 5216.0 188
37.7765 6288.0 188
38.1061 6416.0 188
38.4192 6528.0 188
38.7488 6624.0 188
39.0729 6688.0 188
39.3860 6712.0 188
39.7156 6776.0 188
40.0287 6832.0 188
40.3583 6872.0 188
40.6824 6920.0 188
40.9955 6968.0 188
41.3251 6968.0 188
41.6547 6944.0 188
41.9678 7016.0 188
42.2919 7176.0 188
42.6050 7344.0 188
42.9346 7440.0 188
43.2642 7552.0 188
43.5773 7680.0 188
43.9014 7760.0 188
44.2310 7872.0 188
44.5441 7944.0 188
44.8737 7960.0 188
45.1868 7976.0 188
45.5109 7952.0 188
45.8405 7960.0 188
46.7468 8552.0 188
47.2302 4464.0 188
47.5598 4440.0 188
47.8894 4432.0 188
48.2025 4424.0 188
48.5266 4416.0 188
48.8397 4392.0 188
49.1693 4376.0 188
49.4989 4408.0 188
49.8120 4432.0 188
50.1361 4432.0 188
50.4657 4432.0 188
50.7788 4408.0 188
51.4215 4200.0 188
51.7456 4136.0 188
52.0752 4112.0 188
52.3883 4152.0 188
52.7179 4208.0 188
53.0420 4256.0 188
53.7341 4088.0 188
54.0582 4016.0 188
54.3878 4000.0 188
54.7009 4012.0 188
55.0305 4032.0 188
55.3546 4064.0 188
55.6677 4096.0 188
55.9369 4120.0 188
56.5741 4144.0 188
56.9641 3920.0 188
57.2772 3872.0 188
57.6068 3824.0 188
57.9364 3808.0 188
58.2495 3800.0 188
58.5736 3792.0 188
58.8867 3784.0 188
59.2163 3772.0 188
59.5459 3772.0 188
59.8590 3796.0 188
60.1831 3840.0 188
60.5127 3888.0 188
60.8258 3912.0 188
61.1554 3916.0 188
61.4685 3912.0 188
61.7926 3896.0 188
62.1222 3868.0 188
62.4353 3828.0 188
62.7649 3812.0 188
63.7921 1800.0 188
64.1217 1804.0 188
64.4348 1812.0 188
64.7644 1826.0 188
65.0775 1844.0 188
65.4016 1858.0 188
65.7147 1864.0 188
66.0443 1866.0 188
66.3574 1866.0 188
66.6870 1862.0 188
66.9946 1854.0 188
67.3242 1850.0 188
67.6373 1848.0 188
67.9669 1842.0 188
68.2800 1834.0 188
68.6041 1830.0 188
68.9172 1828.0 188
69.2468 1824.0 188
69.5599 1820.0 188
69.8895 1816.0 188
70.2026 1810.0 188
70.5267 1802.0 188
70.8398 1794.0 188
71.1694 1784.0 188
71.4825 1776.0 188
71.8121 1768.0 188
72.1198 1762.0 188
72.4493 1760.0 188
72.8229 1754.0 188
73.1525 1748.0 188
73.4656 1744.0 188
73.7952 1738.0 188
74.1083 1734.0 188
74.4324 1732.0 188
74.7455 1728.0 188
75.0751 1726.0 188
75.3882 1724.0 188
75.7178 1722.0 188
76.0309 1716.0 188
76.3550 1708.0 188
76.6681 1710.0 188
76.9977 1710.0 188
77.3108 1702.0 188
77.6404 1698.0 188
77.9480 1698.0 188
78.2776 1696.0 188
78.5907 1692.0 188
78.9203 1690.0 188
79.2334 1688.0 188
79.5575 1686.0 188
79.8706 1686.0 188
80.2002 1682.0 188
