#RPLIDAR SCAN DATA
#COUNT=795
#Angule	Distance	Quality
353.1061 1038.0 188
353.4357 1036.0 188
353.7653 1036.0 188
354.1058 1034.0 188
354.4354 1034.0 188
354.7760 1034.0 188
355.1056 1032.0 188
355.4352 1032.0 188
355.7812 1032.0 188
356.1053 1032.0 188
356.4514 1032.0 188
356.7810 1030.0 188
357.1051 1030.0 188
357.4512 1030.0 188
357.7808 1030.0 188
358.1213 1030.0 188
358.4509 1030.0 188
358.7805 1030.0 188
359.1211 1030.0 188
359.4507 1030.0 188
359.7803 1030.0 188
0.1208 1030.0 188
0.4504 1030.0 188
0.7965 1030.0 188
1.1206 1030.0 188
1.4502 1030.0 188
1.7963 1032.0 188
2.1204 1032.0 188
2.4664 1032.0 188
2.7960 1032.0 188
3.1201 1034.0 188
3.4662 1034.0 188
3.7958 1034.0 188
4.1364 1034.0 188
4.4659 1036.0 188
4.7955 1036.0 188
5.1361 1038.0 188
5.4657 1038.0 188
5.8118 1040.0 188
6.1359 1040.0 188
6.4655 1042.0 188
6.8115 1044.0 188
7.1356 1044.0 188
7.4817 1046.0 188
7.8113 1046.0 188
8.1354 1048.0 188
8.4814 1050.0 188
8.8110 1052.0 188
9.1516 1054.0 188
9.4812 1056.0 188
9.8108 1056.0 188
10.1514 1058.0 188
10.4810 1060.0 188
10.8270 1062.0 188
11.1511 1064.0 188
11.4972 1066.0 188
11.8268 1068.0 188
12.1069 1070.0 188
12.4530 1074.0 188
12.7771 1076.0 188
13.1232 1078.0 188
13.4528 1080.0 188
13.7933 1084.0 188
14.1229 1086.0 188
14.4635 1090.0 188
14.7931 1094.0 188
15.1392 1096.0 188
15.4688 1100.0 188
15.8093 1104.0 188
16.1389 1106.0 188
16.4795 1110.0 188
16.8091 1112.0 188
17.0892 1118.0 188
17.4188 1122.0 188
17.7649 1126.0 188
18.0890 1128.0 188
18.4351 1132.0 188
18.7646 1138.0 188
19.1052 1142.0 188
19.4348 1146.0 188
19.7809 1150.0 188
20.1050 1158.0 188
20.4510 1162.0 188
20.7806 1168.0 188
21.0608 1174.0 188
21.4014 1178.0 188
21.7310 1182.0 188
22.0770 1188.0 188
22.4011 1198.0 188
22.7472 1204.0 188
23.0768 1210.0 188
23.4174 1218.0 188
23.7469 1226.0 188
24.0271 1230.0 188
24.3732 1238.0 188
24.7028 1246.0 188
25.0433 1256.0 188
25.3729 1266.0 188
25.7135 1274.0 188
26.0431 1286.0 188
26.6693 1296.0 188
27.5153 1554.0 188
27.8394 1584.0 188
28.1854 1594.0 188
28.5150 1602.0 188
28.8556 1608.0 188
29.1852 1616.0 188
29.5312 1622.0 188
29.8553 1630.0 188
30.2014 1638.0 188
30.4816 1648.0 188
30.8112 1660.0 188
31.1517 1666.0 188
31.4813 1674.0 188
31.8274 1682.0 188
32.1515 1690.0 188
32.4976 1700.0 188
32.8271 1708.0 188
33.1677 1720.0 188
33.4973 1732.0 188
33.8434 1740.0 188
34.1675 1748.0 188
34.4531 1760.0 188
34.7772 1770.0 188
35.1233 1784.0 188
35.4529 1792.0 188
35.7935 1802.0 188
36.1230 1816.0 188
36.4636 1828.0 188
36.7932 1838.0 188
37.1393 1852.0 188
37.4634 1866.0 188
37.8094 1880.0 188
38.0896 1896.0 188
38.4192 1908.0 188
38.7653 1918.0 188
39.0894 1934.0 188
39.4354 1952.0 188
39.7650 1964.0 188
40.1056 1976.0 188
40.4352 1994.0 188
40.7812 2008.0 188
41.1053 2024.0 188
41.4514 2044.0 188
41.7316 2052.0 188
42.1216 2048.0 188
42.4017 2052.0 188
42.7313 2060.0 188
43.4015 2072.0 188
44.8077 3656.0 188
45.1373 3656.0 188
45.4834 3676.0 188
45.8075 3708.0 188
46.1536 3732.0 188
46.4832 3752.0 188
47.3236 2588.0 188
47.6697 2584.0 188
47.9993 2588.0 188
48.3234 2596.0 188
49.5154 4016.0 188
49.8395 4028.0 188
50.1855 4036.0 188
50.5151 4040.0 188
50.8557 4080.0 188
51.1359 4128.0 188
51.4655 4152.0 188
52.3553 2504.0 188
52.7014 2500.0 188
53.0310 2504.0 188
53.3716 2520.0 188
54.3713 2536.0 188
54.8273 4536.0 188
55.1678 4576.0 188
55.4974 4624.0 188
55.8270 4664.0 188
56.1676 4704.0 188
57.3431 3036.0 188
57.7332 2460.0 188
58.1232 2444.0 188
58.4637 2448.0 188
58.7933 2456.0 188
59.4196 2488.0 188
60.1392 5256.0 188
60.4797 5328.0 188
60.8093 5376.0 188
61.1554 5432.0 188
61.4795 5504.0 188
61.8256 5568.0 188
62.1552 5624.0 188
63.1714 2400.0 188
63.4955 2404.0 188
63.8416 2416.0 188
64.1711 2428.0 188
64.5117 2436.0 188
64.8413 2436.0 188
65.1874 2432.0 188
65.5115 2416.0 188
65.8411 2388.0 188
66.1871 2376.0 188
66.5112 2372.0 188
67.5275 2380.0 188
68.1372 7216.0 188
68.4833 7304.0 188
69.5435 2400.0 188
69.8730 2404.0 188
70.2136 2412.0 188
70.5432 2424.0 188
70.8893 2428.0 188
71.2134 2432.0 188
71.5594 2448.0 188
71.8396 2464.0 188
72.1692 2468.0 188
72.5153 2476.0 188
72.8394 2492.0 188
73.1854 2500.0 188
73.5150 2508.0 188
73.8556 2516.0 188
74.1852 2528.0 188
74.5312 2544.0 188
75.4651 8296.0 188
75.7947 8208.0 188
76.1847 8168.0 188
76.5308 8120.0 188
76.8549 8056.0 188
77.1844 8000.0 188
77.5305 7944.0 188
77.8546 7912.0 188
78.1842 7880.0 188
78.5303 7888.0 188
78.8544 7880.0 188
79.1840 7888.0 188
79.5135 7960.0 188
79.8541 8000.0 188
80.1837 7984.0 188
80.5133 8040.0 188
80.8594 8192.0 188
81.1395 8272.0 188
81.4636 8360.0 188
81.7932 8520.0 188
82.1228 8568.0 188
82.4634 8560.0 188
82.7930 8576.0 188
83.1226 8600.0 188
84.1223 8568.0 188
85.1825 2476.0 188
85.5121 2480.0 188
99.0582 13088.0 188
100.1239 11256.0 188
100.4480 11184.0 188
100.7941 11032.0 188
101.1237 10816.0 188
101.7773 10192.0 188
102.1234 9944.0 188
103.1232 9272.0 188
104.5129 7488.0 188
104.8425 7648.0 188
105.1666 7736.0 188
105.5127 7624.0 188
105.8423 7480.0 188
106.1719 7344.0 188
106.5125 7192.0 188
106.8420 7056.0 188
107.1716 6920.0 188
107.4957 6800.0 188
107.8418 6696.0 188
108.1714 6560.0 188
108.4955 6416.0 188
108.8251 6304.0 188
109.1711 6208.0 188
109.5447 6096.0 188
109.8853 5992.0 188
110.2148 5928.0 188
110.5444 5864.0 188
110.8905 5760.0 188
111.2146 5648.0 188
111.5442 5584.0 188
111.8738 5520.0 188
112.2144 5440.0 188
112.5439 5352.0 188
112.8735 5272.0 188
113.2031 5208.0 188
113.5437 5136.0 188
113.8733 5056.0 188
114.2029 4984.0 188
115.2466 4888.0 188
115.5927 4152.0 188
115.9167 4144.0 188
116.2463 4152.0 188
116.5759 4160.0 188
116.9165 4208.0 188
