#RPLIDAR SCAN DATA
#COUNT=694
#Angule	Distance	Quality
352.9523 1326.0 188
353.2764 1324.0 188
353.6224 1324.0 188
353.9520 1322.0 188
354.2761 1322.0 188
354.6057 1320.0 188
354.9353 1318.0 188
355.2649 1318.0 188
355.6055 1316.0 188
355.9351 1316.0 188
356.2646 1316.0 188
356.5887 1314.0 188
356.9183 1314.0 188
357.2479 1312.0 188
357.5885 1312.0 188
357.9181 1312.0 188
358.2477 1312.0 188
358.5773 1312.0 188
358.9014 1312.0 188
359.2310 1312.0 188
359.5770 1312.0 188
359.9011 1314.0 188
0.2307 1314.0 188
0.5603 1314.0 188
0.8899 1314.0 188
1.2140 1314.0 188
1.5601 1316.0 188
1.8896 1316.0 188
2.2137 1316.0 188
2.5433 1316.0 188
2.8729 1320.0 188
3.2025 1320.0 188
3.5431 1322.0 188
3.8727 1324.0 188
4.2023 1324.0 188
4.5264 1326.0 188
4.8560 1326.0 188
5.1855 1328.0 188
5.5261 1328.0 188
5.8557 1330.0 188
6.1853 1332.0 188
6.5149 1334.0 188
6.8390 1334.0 188
7.1686 1336.0 188
7.5146 1338.0 188
7.8387 1342.0 188
8.1683 1346.0 188
8.4979 1346.0 188
8.8275 1348.0 188
9.1516 1350.0 188
9.4977 1352.0 188
9.8273 1354.0 188
10.1514 1356.0 188
10.4810 1358.0 188
10.8105 1360.0 188
11.1401 1364.0 188
11.4807 1366.0 188
11.7499 1370.0 188
12.0740 1372.0 188
12.4036 1374.0 188
12.7496 1378.0 188
13.0737 1382.0 188
13.4033 1386.0 188
13.7329 1388.0 188
14.0625 1390.0 188
14.3866 1392.0 188
14.7327 1396.0 188
15.0623 1402.0 188
15.3864 1406.0 188
15.7159 1408.0 188
16.0455 1412.0 188
16.3696 1418.0 188
16.7157 1422.0 188
17.0453 1426.0 188
17.3749 1432.0 188
17.6990 1436.0 188
18.0286 1440.0 188
18.3582 1444.0 188
18.6383 1450.0 188
18.9679 1456.0 188
19.2920 1460.0 188
19.6381 1466.0 188
19.9677 1470.0 188
20.2917 1474.0 188
20.6213 1480.0 188
20.9509 1486.0 188
21.2805 1490.0 188
21.6211 1498.0 188
21.9507 1502.0 188
22.2803 1508.0 188
22.6044 1514.0 188
22.9340 1520.0 188
23.2635 1528.0 188
23.6041 1534.0 188
23.8733 1540.0 188
24.2029 1546.0 188
24.5435 1556.0 188
24.8730 1564.0 188
25.2026 1564.0 188
25.5267 1574.0 188
25.8563 1590.0 188
26.2024 1596.0 188
26.5265 1602.0 188
26.8561 1608.0 188
27.2021 1616.0 188
27.5262 1626.0 188
28.5260 1636.0 188
28.9655 2128.0 188
29.3115 2120.0 188
29.6356 2120.0 188
29.9652 2124.0 188
30.3113 2140.0 188
31.4648 2956.0 188
31.7944 2968.0 188
32.1405 2988.0 188
32.4646 3008.0 188
32.7942 3024.0 188
33.1403 3028.0 188
33.4644 3032.0 188
34.3542 1996.0 188
34.6838 1984.0 188
35.0134 1984.0 188
35.3540 1988.0 188
35.6836 1996.0 188
36.0132 2008.0 188
36.3593 2022.0 188
37.4030 3120.0 188
37.7325 3084.0 188
38.1226 3048.0 188
38.4686 3012.0 188
38.7927 2976.0 188
39.1223 2944.0 188
39.4684 2916.0 188
40.1221 2880.0 188
40.7318 1880.0 188
41.0779 1876.0 188
41.4020 1870.0 188
41.7316 1878.0 188
42.0776 1886.0 188
42.3413 1898.0 188
43.3411 1916.0 188
43.8409 2536.0 188
44.1870 2496.0 188
44.5111 2476.0 188
44.8407 2464.0 188
45.2307 2444.0 188
45.5603 2424.0 188
45.9009 2412.0 188
46.2305 2396.0 188
47.2302 2376.0 188
47.5598 2336.0 188
48.2300 2300.0 188
48.7299 1792.0 188
49.0594 1792.0 188
49.3890 1796.0 188
49.7296 1808.0 188
50.0592 1820.0 188
50.3888 1832.0 188
50.7294 1846.0 188
51.3885 1858.0 188
52.6685 1992.0 188
53.2782 2056.0 188
53.6682 2036.0 188
53.9978 2020.0 188
54.3384 2008.0 188
54.6680 1996.0 188
54.9976 1988.0 188
55.3436 1994.0 188
55.6677 2006.0 188
55.9973 2008.0 188
56.3269 2036.0 188
57.3267 2048.0 188
57.6068 4568.0 188
57.9364 4656.0 188
58.2605 4704.0 188
58.6066 4696.0 188
58.9362 4768.0 188
59.2603 4848.0 188
59.5898 4856.0 188
59.9359 4872.0 188
61.0455 1758.0 188
61.4355 1748.0 188
61.7651 1740.0 188
62.0892 1728.0 188
62.4188 1718.0 188
62.7649 1712.0 188
63.0890 1706.0 188
63.4186 1700.0 188
63.7482 1698.0 188
64.0887 1704.0 188
64.4183 1708.0 188
65.4181 1702.0 188
65.5115 5112.0 188
65.8575 5080.0 188
66.1871 5088.0 188
66.5112 5096.0 188
66.8408 5096.0 188
67.1869 5080.0 188
67.5110 5080.0 188
67.8406 5056.0 188
68.1702 5032.0 188
68.5107 5024.0 188
68.8403 5008.0 188
69.1699 5000.0 188
69.4995 4984.0 188
69.8401 4960.0 188
70.2136 4912.0 188
70.5597 4872.0 188
70.8893 4816.0 188
71.2134 4760.0 188
71.5430 4712.0 188
71.8890 4680.0 188
72.2186 4664.0 188
72.5427 4664.0 188
72.8723 4656.0 188
73.2184 4648.0 188
73.5425 4648.0 188
73.8721 4672.0 188
74.2017 4688.0 188
74.5422 4704.0 188
74.8718 4728.0 188
75.2014 4744.0 188
75.5310 4736.0 188
75.8716 4728.0 188
76.2012 4760.0 188
76.5308 4808.0 188
76.8549 4864.0 188
77.1405 4920.0 188
77.4646 4960.0 188
77.8107 4976.0 188
78.1403 4976.0 188
78.4644 4984.0 188
78.7939 4984.0 188
79.1400 4984.0 188
79.4641 4976.0 188
79.7937 4952.0 188
80.1837 4912.0 188
80.5133 4880.0 188
80.8429 4872.0 188
81.1835 4864.0 188
81.5131 4872.0 188
81.8427 4904.0 188
82.1228 4944.0 188
82.4524 4976.0 188
82.7765 4952.0 188
83.1226 4936.0 188
83.4521 4928.0 188
83.7762 4936.0 188
84.1058 4968.0 188
84.4519 4976.0 188
84.7760 4976.0 188
85.1056 4968.0 188
85.4352 4976.0 188
85.7812 4992.0 188
86.1053 5008.0 188
86.7645 5032.0 188
89.0936 5032.0 188
89.4177 5016.0 188
89.7473 5016.0 188
91.4062 5024.0 188
91.7303 5032.0 188
100.1404 13368.0 188
100.4645 13160.0 188
100.7941 12944.0 188
101.4478 12648.0 188
101.8433 11896.0 188
102.4969 10272.0 188
102.8265 10424.0 188
103.1561 10472.0 188
103.4802 10288.0 188
103.8263 10048.0 188
104.1559 9856.0 188
104.4800 9696.0 188
104.8096 9536.0 188
105.4688 8952.0 188
105.7928 8784.0 188
106.1224 8632.0 188
106.4520 8440.0 188
106.7761 8232.0 188
117.1198 140.0 188
117.4493 140.0 188
117.7295 141.0 188
118.0591 141.0 188
118.3887 141.0 188
118.7183 141.0 188
119.0424 141.0 188
119.3719 141.0 188
119.7015 141.0 188
120.0311 141.0 188
120.3552 141.0 188
120.6354 142.0 188
120.9650 142.0 188
121.2946 142.0 188
121.9482 142.0 188
113.1702 6032.0 188
113.4998 5960.0 188
113.8239 5920.0 188
114.1534 5856.0 188
114.4830 5768.0 188
114.8071 5680.0 188
115.1367 5608.0 188
115.4663 5584.0 188
115.7959 5536.0 188
116.1200 5448.0 188
116.4661 5368.0 188
116.7957 5296.0 188
117.1198 5224.0 188
117.4493 5160.0 188
117.7789 5080.0 188
118.1085 5024.0 188
118.4326 4992.0 188
118.7622 4952.0 188
119.1522 4888.0 188
119.4818 4840.0 188
119.8114 4792.0 188
120.1355 4736.0 188
120.4651 4688.0 188
120.7947 4640.0 188
121.1243 4600.0 188
121.4484 4568.0 188
121.7944 4536.0 188
122.1240 4488.0 188
122.4481 4416.0 188
122.7777 4352.0 188
123.1073 4296.0 188
123.4369 4240.0 188
123.7610 4208.0 188
124.4202 4184.0 188
199.6710 2764.0 188
199.9951 2736.0 188
200.3906 2728.0 188
200.7147 2720.0 188
201.0608 2688.0 188
201.3904 2668.0 188
201.7145 2652.0 188
202.0441 2640.0 188
202.3737 2644.0 188
202.7142 2652.0 188
203.0438 2656.0 188
203.3734 2664.0 188
203.7030 2672.0 188
204.0271 2680.0 188
204.3732 2692.0 188
204.7028 2704.0 188
205.0269 2712.0 188
205.3564 2716.0 188
205.6860 2716.0 188
206.0266 2720.0 188
206.3562 2724.0 188
206.6858 2728.0 188
206.9659 2736.0 188
207.2955 2748.0 188
207.6196 2756.0 188
207.9492 2772.0 188
208.2953 2788.0 188
208.6249 2792.0 188
208.9490 2800.0 188
209.2786 2816.0 188
209.6082 2824.0 188
209.9487 2824.0 188
210.2783 2824.0 188
210.6079 2840.0 188
210.9375 2860.0 188
211.2616 2880.0 188
211.6077 2888.0 188
211.9373 2892.0 188
212.2614 2896.0 188
212.5909 2904.0 188
212.9205 2920.0 188
