#RPLIDAR SCAN DATA
#COUNT=918
#Angule	Distance	Quality
352.7930 1256.0 188
353.1226 1256.0 188
353.4686 1254.0 188
353.7927 1250.0 188
354.1223 1248.0 188
354.4519 1246.0 188
354.7760 1246.0 188
355.1056 1244.0 188
355.4352 1242.0 188
355.7648 1240.0 188
356.1053 1238.0 188
356.4349 1238.0 188
356.7645 1238.0 188
357.0886 1236.0 188
357.4182 1236.0 188
357.7478 1236.0 188
358.0774 1236.0 188
358.4015 1234.0 188
358.7476 1234.0 188
359.0771 1234.0 188
359.4012 1234.0 188
359.7308 1234.0 188
0.0604 1234.0 188
0.3900 1234.0 188
0.7141 1236.0 188
1.0437 1236.0 188
1.3898 1238.0 188
1.7139 1238.0 188
2.0435 1238.0 188
2.3730 1240.0 188
2.7026 1242.0 188
3.0267 1242.0 188
3.3563 1244.0 188
3.6859 1246.0 188
4.0265 1248.0 188
4.3561 1250.0 188
4.6857 1254.0 188
5.0153 1256.0 188
5.3394 1258.0 188
5.6689 1260.0 188
5.9985 1262.0 188
6.3281 1264.0 188
6.6687 1266.0 188
6.9983 1272.0 188
7.3279 1278.0 188
7.6520 1284.0 188
7.9816 1288.0 188
8.3112 1294.0 188
8.5913 1300.0 188
8.9209 1304.0 188
9.2450 1310.0 188
9.5746 1314.0 188
9.9042 1322.0 188
10.2338 1328.0 188
10.5743 1336.0 188
10.9039 1342.0 188
11.2335 1350.0 188
11.5576 1358.0 188
11.8872 1364.0 188
12.1674 1368.0 188
12.4969 1372.0 188
12.8265 1376.0 188
13.1561 1378.0 188
13.4802 1382.0 188
13.8098 1384.0 188
14.1394 1386.0 188
14.4635 1388.0 188
14.8096 1390.0 188
15.1392 1392.0 188
15.4688 1398.0 188
15.7928 1404.0 188
16.1224 1406.0 188
16.4520 1410.0 188
16.7761 1412.0 188
17.1222 1416.0 188
17.4518 1420.0 188
17.7759 1424.0 188
18.1055 1428.0 188
18.4351 1434.0 188
18.7811 1438.0 188
19.1052 1442.0 188
19.4348 1444.0 188
19.7150 1448.0 188
20.0446 1452.0 188
20.3741 1458.0 188
20.6982 1464.0 188
21.0278 1470.0 188
21.3739 1474.0 188
21.6980 1476.0 188
22.0276 1482.0 188
22.3572 1490.0 188
22.6868 1494.0 188
23.0273 1498.0 188
23.3569 1502.0 188
23.6865 1506.0 188
24.0106 1516.0 188
24.3402 1524.0 188
24.6863 1528.0 188
25.0104 1534.0 188
25.2795 1540.0 188
25.6201 1548.0 188
25.9497 1552.0 188
26.2793 1558.0 188
26.6089 1564.0 188
26.9330 1572.0 188
27.2791 1582.0 188
27.6086 1590.0 188
27.9327 1598.0 188
28.2623 1604.0 188
28.5919 1610.0 188
28.9325 1618.0 188
29.2621 1626.0 188
29.5917 1636.0 188
29.8718 1646.0 188
30.2014 1654.0 188
30.5310 1662.0 188
30.8551 1672.0 188
31.1847 1680.0 188
31.5308 1688.0 188
31.8549 1698.0 188
32.1844 1708.0 188
32.5140 1718.0 188
32.8436 1728.0 188
33.1842 1738.0 188
33.5138 1750.0 188
33.8434 1756.0 188
34.1235 1764.0 188
34.4531 1778.0 188
34.7772 1790.0 188
35.1068 1804.0 188
35.4364 1818.0 188
35.7770 1826.0 188
36.1066 1836.0 188
36.4362 1848.0 188
36.7603 1860.0 188
37.0898 1874.0 188
37.4359 1886.0 188
37.6996 1904.0 188
38.0292 1918.0 188
38.3698 1932.0 188
39.0289 1944.0 188
39.7485 3336.0 188
40.0781 3352.0 188
40.9680 2220.0 188
41.2921 2200.0 188
41.6217 2196.0 188
41.9513 2204.0 188
42.2809 2212.0 188
42.9510 2228.0 188
43.7146 3136.0 188
44.0442 3108.0 188
44.4342 3068.0 188
44.7638 3032.0 188
45.0934 2992.0 188
45.4340 2964.0 188
45.7635 2944.0 188
46.0931 2924.0 188
46.9171 2124.0 188
47.2467 2124.0 188
47.5928 2124.0 188
47.9169 2124.0 188
48.9056 2128.0 188
49.4659 2664.0 188
49.7955 2640.0 188
50.1196 2624.0 188
50.4492 2600.0 188
50.7953 2588.0 188
51.1249 2572.0 188
51.4490 2548.0 188
51.7786 2528.0 188
52.1082 2516.0 188
52.4487 2492.0 188
52.7783 2476.0 188
53.1079 2460.0 188
53.4979 2448.0 188
53.8275 2428.0 188
54.8712 2152.0 188
55.1514 2332.0 188
55.4810 2332.0 188
55.8105 2312.0 188
56.1401 2292.0 188
56.4807 2280.0 188
56.8103 2272.0 188
57.1399 2264.0 188
57.4640 2252.0 188
57.8540 2232.0 188
58.1836 2224.0 188
58.5132 2212.0 188
58.8593 2188.0 188
59.1833 2180.0 188
59.5129 2172.0 188
59.8425 2160.0 188
60.1831 2148.0 188
60.8423 2104.0 188
61.1719 2056.0 188
61.5619 2024.0 188
61.8860 2006.0 188
62.2156 2006.0 188
62.5616 2006.0 188
62.8857 2006.0 188
63.2153 2006.0 188
63.5449 2004.0 188
63.8745 2004.0 188
64.2151 2004.0 188
64.5447 2004.0 188
64.8743 2002.0 188
65.1984 2006.0 188
65.8740 2012.0 188
67.4011 5000.0 188
67.7472 5112.0 188
68.0768 5248.0 188
68.4009 5320.0 188
68.7305 5336.0 188
69.0601 5336.0 188
69.4061 5360.0 188
69.7302 5336.0 188
70.0598 5280.0 188
70.3894 5224.0 188
70.7135 5160.0 188
71.0596 5144.0 188
71.3892 5184.0 188
71.7188 5216.0 188
72.0428 5224.0 188
72.3724 5216.0 188
72.7185 5232.0 188
73.0426 5224.0 188
73.3722 5200.0 188
73.7018 5192.0 188
74.0424 5176.0 188
74.3719 5160.0 188
74.7015 5160.0 188
75.0311 5104.0 188
75.3552 5024.0 188
75.7013 5008.0 188
76.0309 5008.0 188
76.3550 5008.0 188
76.6846 5008.0 188
77.3547 5160.0 188
77.6843 5152.0 188
78.0139 5160.0 188
78.3435 5232.0 188
79.3433 5512.0 188
79.6674 5528.0 188
79.9969 5520.0 188
80.3265 5448.0 188
80.6561 5400.0 188
81.3098 5400.0 188
99.5142 13096.0 188
99.8438 12944.0 188
100.8270 12752.0 188
102.2003 10328.0 188
102.5299 10104.0 188
102.8540 9856.0 188
103.1836 9632.0 188
103.5132 9440.0 188
103.8428 9272.0 188
104.1669 9104.0 188
104.8260 8536.0 188
105.1556 8352.0 188
105.5292 8168.0 188
105.8588 8024.0 188
106.8420 6752.0 188
107.1716 6736.0 188
107.4957 6792.0 188
107.8253 6856.0 188
108.1549 6880.0 188
108.4790 6840.0 188
108.8086 6752.0 188
109.1382 6648.0 188
109.4678 6504.0 188
109.7919 6392.0 188
110.1215 6344.0 188
110.4510 6288.0 188
110.8411 6144.0 188
111.1707 6016.0 188
111.4948 5944.0 188
111.8243 5888.0 188
112.1539 5800.0 188
