#RPLIDAR SCAN DATA
#COUNT=727
#Angule	Distance	Quality
352.5458 2052.0 188
352.8699 2052.0 188
353.1995 2052.0 188
353.5291 2052.0 188
353.9191 2048.0 188
354.2487 2048.0 188
354.5288 2052.0 188
355.5286 1410.0 188
355.8582 1400.0 188
356.1823 1392.0 188
356.5118 1386.0 188
356.8414 1380.0 188
357.1710 1374.0 188
357.4951 1374.0 188
357.8412 1370.0 188
358.1708 1368.0 188
358.5443 1366.0 188
358.8904 1366.0 188
359.1541 1368.0 188
359.4836 1372.0 188
359.8077 1376.0 188
0.1538 1380.0 188
0.4834 1382.0 188
0.8075 1390.0 188
1.1371 1398.0 188
1.4667 1412.0 188
2.5104 2044.0 188
2.8400 2044.0 188
3.1860 2048.0 188
3.4497 2052.0 188
3.7793 2052.0 188
4.1199 2052.0 188
4.4495 2052.0 188
4.7791 2052.0 188
5.1086 2056.0 188
5.4492 2056.0 188
5.7788 2056.0 188
6.1084 2064.0 188
6.4325 2064.0 188
6.7621 2064.0 188
7.1082 2060.0 188
7.4323 2056.0 188
7.7618 2056.0 188
8.0914 2060.0 188
8.4210 2060.0 188
8.7616 2056.0 188
9.0912 2056.0 188
9.4208 2056.0 188
9.7449 2056.0 188
10.0745 2056.0 188
10.4205 2056.0 188
10.7446 2052.0 188
11.0742 2052.0 188
11.4038 2052.0 188
11.7334 2052.0 188
12.0740 2052.0 188
12.4036 2052.0 188
12.7332 2052.0 188
13.0573 2056.0 188
13.4033 2056.0 188
13.7329 2056.0 188
14.0625 2056.0 188
14.3866 2056.0 188
14.7162 2056.0 188
15.0623 2056.0 188
15.3864 2060.0 188
15.7159 2060.0 188
16.0455 2060.0 188
16.3696 2060.0 188
16.7157 2064.0 188
17.0453 2064.0 188
17.3749 2068.0 188
17.6990 2068.0 188
18.0286 2068.0 188
18.3746 2068.0 188
18.6987 2064.0 188
19.0283 2060.0 188
19.3579 2060.0 188
19.7479 2048.0 188
20.0775 2026.0 188
20.4016 2002.0 188
20.7477 1978.0 188
21.0773 1954.0 188
21.4014 1930.0 188
21.7310 1908.0 188
22.1210 1888.0 188
22.4506 1868.0 188
22.7802 1850.0 188
23.1207 1832.0 188
23.4503 1814.0 188
23.7799 1796.0 188
24.1040 1778.0 188
24.4336 1762.0 188
24.8236 1746.0 188
25.1532 1736.0 188
25.4993 1722.0 188
25.8234 1704.0 188
26.1530 1700.0 188
26.4825 1700.0 188
26.8231 1702.0 188
27.1527 1710.0 188
27.4823 1716.0 188
27.8119 1722.0 188
28.1360 1730.0 188
28.4821 1736.0 188
28.8116 1742.0 188
29.1357 1754.0 188
29.4214 1764.0 188
29.7455 1770.0 188
30.0751 1774.0 188
30.4047 1782.0 188
30.7343 1790.0 188
31.0748 1798.0 188
31.4044 1806.0 188
31.7340 1814.0 188
32.0581 1826.0 188
32.3877 1838.0 188
32.7338 1846.0 188
33.0579 1852.0 188
33.3875 1870.0 188
33.6676 1902.0 188
34.0137 1926.0 188
34.3433 1942.0 188
34.6674 1956.0 188
35.0134 1966.0 188
35.3430 1978.0 188
35.6836 1992.0 188
36.0132 2002.0 188
36.3428 2010.0 188
36.6833 2024.0 188
37.0129 2042.0 188
37.2931 2056.0 188
37.6227 2064.0 188
37.9688 2072.0 188
38.2928 2088.0 188
38.6389 2104.0 188
38.9685 2120.0 188
39.2926 2132.0 188
39.6387 2144.0 188
39.9683 2164.0 188
40.3088 2176.0 188
40.6384 2188.0 188
40.9680 2208.0 188
41.3086 2232.0 188
41.5887 2248.0 188
41.9183 2260.0 188
42.2479 2276.0 188
42.5885 2296.0 188
42.9181 2316.0 188
43.9178 2332.0 188
44.1980 2584.0 188
44.5441 2596.0 188
44.8737 2608.0 188
46.7139 3524.0 188
47.0435 3692.0 188
47.7136 3692.0 188
48.5431 2484.0 188
48.8892 2480.0 188
49.2188 2492.0 188
49.5428 2504.0 188
49.8889 2516.0 188
50.2185 2508.0 188
50.5591 2476.0 188
50.9491 2452.0 188
51.2787 2440.0 188
51.6083 2436.0 188
51.9489 2428.0 188
52.2784 2424.0 188
52.6245 2420.0 188
52.9486 2404.0 188
53.2782 2400.0 188
53.9484 2400.0 188
54.7339 3788.0 188
55.0580 3808.0 188
55.4041 3840.0 188
55.7336 3876.0 188
56.9037 2500.0 188
57.2498 2488.0 188
57.5739 2472.0 188
57.9639 2456.0 188
58.2935 2444.0 188
58.6395 2432.0 188
58.9636 2408.0 188
59.2932 2392.0 188
59.6393 2392.0 188
59.9634 2384.0 188
60.3094 2388.0 188
60.6390 2392.0 188
60.9686 2396.0 188
61.9794 6016.0 188
62.3090 6088.0 188
